"commune_code_insee","unite_cu"
"70122","4147"
"70124","4145"
"70125","4145"
"70126","4153"
"70127","4126"
"70128","4136"
"70129","4150"
"70130","4152"
"70132","4145"
"70133","4118"
"70134","4117"
"70135","4127"
"70136","4117"
"70137","4122"
"70138","4126"
"70140","4136"
"70141","4136"
"70142","4153"
"70143","4127"
"70144","4127"
"70145","4125"
"70146","4124"
"70147","4135"
"70148","4126"
"70149","4135"
"70150","4152"
"70151","4153"
"70152","4150"
"70153","4127"
"70154","4125"
"70155","4136"
"70156","4150"
"70157","4132"
"70158","4126"
"70159","4122"
"70160","4135"
"70162","4123"
"70163","4117"
"70164","4123"
"70165","4118"
"70166","4117"
"70167","4124"
"70168","4140"
"70169","4118"
"70170","4120"
"70171","4140"
"70172","4136"
"70174","4125"
"70175","4118"
"70176","4133"
"70177","4121"
"70178","4131"
"70179","4117"
"70180","4142"
"70181","4152"
"70182","4135"
"70183","4147"
"70184","4135"
"70185","4145"
"70186","4136"
"70187","4142"
"70188","4136"
"70189","4125"
"70190","4141"
"70192","4152"
"70193","4152"
"70194","4141"
"70195","4136"
"70196","4141"
"70197","4122"
"70198","4148"
"70199","4123"
"70200","4141"
"70201","4148"
"70202","4121"
"70203","4123"
"70204","4148"
"70205","4132"
"70206","4135"
"70207","17000561"
"70208","4122"
"70210","4137"
"70211","4145"
"70213","4136"
"70214","4124"
"70215","4132"
"70216","4136"
"70217","4133"
"70218","4145"
"70219","4123"
"70220","4145"
"70221","4135"
"70222","4150"
"70224","4152"
"70225","4145"
"70226","4142"
"70227","4133"
"70228","4120"
"70229","4142"
"70230","4148"
"70231","4148"
"70232","4126"
"70233","4133"
"70234","4122"
"70235","4124"
"70236","4124"
"70237","4148"
"70238","4140"
"70239","4125"
"70240","4140"
"70242","4141"
"70243","4122"
"70244","4118"
"70245","4140"
"70247","4147"
"70248","4132"
"70249","4140"
"70250","4131"
"70251","4148"
"70252","4147"
"70253","4150"
"70254","4132"
"70255","4149"
"70256","4137"
"70257","4149"
"70258","4136"
"70259","4131"
"70260","4131"
"70261","17000561"
"70262","4131"
"70263","4136"
"70264","4142"
"70265","4145"
"70267","4118"
"70268","4150"
"70269","4141"
"70271","4142"
"70272","4118"
"70273","4142"
"70274","4148"
"70275","4126"
"70276","4142"
"70277","4142"
"70278","4124"
"70279","4145"
"70280","4145"
"70282","4150"
"70283","4137"
"70284","4140"
"70285","4135"
"70285","40000015"
"70285","40000016"
"70286","4152"
"70287","4141"
"70288","4125"
"70289","4145"
"70290","4141"
"70291","4121"
"70292","4121"
"70293","4118"
"70294","4136"
"70295","4137"
"70296","4122"
"70297","4147"
"70298","4127"
"70299","4148"
"70301","4126"
"70302","4153"
"70303","4123"
"70304","4136"
"70305","4145"
"70306","4135"
"70307","4142"
"70308","4133"
"70309","4122"
"70310","4131"
"70311","4136"
"70312","4135"
"70313","4132"
"70314","4136"
"70315","4140"
"70316","4122"
"70317","4142"
"70318","4132"
"70319","4132"
"70320","4121"
"70321","4131"
"70322","4136"
"70323","4141"
"70324","4126"
"70325","4125"
"70326","4125"
"70327","4153"
"70328","4132"
"70329","4127"
"70330","4135"
"70331","4145"
"70332","4142"
"70334","4152"
"70335","4122"
"70336","4142"
"70337","4118"
"70338","4141"
"70339","4137"
"70340","4148"
"70341","4120"
"70342","4149"
"70343","4124"
"70344","4136"
"70347","4142"
"70348","4131"
"70349","4142"
"70350","4127"
"70351","4131"
"70352","4133"
"70353","4153"
"70355","4125"
"70356","4150"
"70357","4122"
"70358","4117"
"70359","4121"
"70360","4141"
"70361","4137"
"70362","4127"
"70363","4117"
"70364","4123"
"70366","4150"
"70367","4117"
"70368","4148"
"70369","4148"
"70371","4145"
"70372","4120"
"70373","4127"
"70374","4153"
"70376","4145"
"70378","17000561"
"70380","4136"
"70381","4123"
"70383","4125"
"70384","4126"
"70385","4131"
"70386","4118"
"70387","4126"
"70388","17000561"
"70389","4145"
"70390","4123"
"70392","4118"
"70393","4150"
"70394","4145"
"70395","4142"
"70396","4142"
"70397","4122"
"70398","4136"
"70399","4121"
"70400","4127"
"70401","4126"
"70402","4145"
"70403","4132"
"70404","4121"
"70405","4125"
"70406","4147"
"70407","4125"
"70408","4153"
"70409","4147"
"70410","4152"
"70411","4141"
"70412","4141"
"70413","4132"
"70414","4132"
"70415","4120"
"70416","4131"
"70417","4126"
"70418","4149"
"70419","4141"
"70420","4142"
"70421","4124"
"70422","4145"
"70423","4127"
"70425","4133"
"70426","4124"
"70427","4118"
"70428","4117"
"70429","4117"
"70430","4127"
"70431","4125"
"70432","4131"
"70433","4117"
"70435","4133"
"70436","4121"
"70437","4121"
"70438","4148"
"70439","4126"
"70440","4148"
"70441","4125"
"70442","4148"
"70443","4153"
"70444","4153"
"70445","4136"
"70446","4145"
"70447","4125"
"70448","4148"
"70449","4122"
"70450","4127"
"70451","4132"
"70452","4126"
"70453","4133"
"70454","4127"
"70455","4131"
"70456","4122"
"70457","4126"
"70459","4137"
"70460","4133"
"70461","4145"
"70462","4142"
"70463","4149"
"70464","4131"
"70466","4145"
"70467","4140"
"70468","4127"
"70469","4133"
"70470","4136"
"70471","4149"
"70472","4120"
"70473","4136"
"70474","4142"
"70476","4120"
"70477","4135"
"70478","4136"
"70479","4145"
"70480","4153"
"70481","4148"
"70482","4126"
"70483","4124"
"70484","4142"
"70485","4141"
"70486","4118"
"70487","4142"
"70488","4120"
"70489","4137"
"70490","4136"
"70491","4149"
"70492","4149"
"70493","4125"
"70494","4152"
"70496","4121"
"70498","4137"
"70499","4148"
"70500","4122"
"70501","4122"
"70502","4148"
"70503","4125"
"70504","4126"
"70505","4145"
"70506","4135"
"70507","4125"
"70509","4152"
"70510","4153"
"70511","4148"
"70512","4140"
"70513","17000561"
"70514","4153"
"70515","4131"
"70516","4123"
"70517","4123"
"70518","4124"
"70519","4125"
"70520","4148"
"70521","4150"
"70522","4117"
"70523","4145"
"70524","4124"
"70525","4148"
"70526","4141"
"70527","4150"
"70528","4145"
"70529","4145"
"70530","4142"
"70531","4150"
"70532","4122"
"70533","4150"
"70534","4117"
"70535","4126"
"70536","4126"
"70537","4136"
"70538","4150"
"70539","4149"
"70540","4150"
"70541","4136"
"70542","4153"
"70544","4142"
"70545","4120"
"70546","4148"
"70547","4135"
"70548","4127"
"70549","4149"
"70550","17000561"
"70552","4142"
"70553","4142"
"70554","4121"
"70555","4136"
"70557","4150"
"70558","4117"
"70559","4117"
"70560","4125"
"70561","4142"
"70562","4142"
"70563","4123"
"70564","4136"
"70565","4122"
"70566","4124"
"70567","4135"
"70568","4148"
"70569","4117"
"70571","4136"
"70572","4127"
"70573","4133"
"70574","4148"
"70575","4125"
"70576","4121"
"70577","4131"
"70578","4152"
"70579","4135"
"70580","4126"
"70581","4131"
"70582","4126"
"70583","4122"
"71001","3934"
"71002","3905"
"71003","3908"
"71004","3906"
"71005","3947"
"71006","3913"
"71007","3887"
"71008","3912"
"71009","3892"
"71010","3893"
"71011","3916"
"71012","3916"
"71013","3937"
"71014","3892"
"71015","3893"
"71016","3886"
"71017","3944"
"71018","3935"
"71019","3904"
"71020","3893"
"71021","3911"
"71022","3913"
"71023","3905"
"71024","3916"
"71025","3911"
"71026","3907"
"71027","3932"
"71028","3937"
"71029","3937"
"71030","3884"
"71031","3884"
"71032","3882"
"71033","3906"
"71034","3902"
"71035","3886"
"71036","3887"
"71037","3902"
"71038","3922"
"71039","3884"
"71040","17100806"
"71041","3913"
"71042","3887"
"71043","3908"
"71044","3938"
"71045","3938"
"71046","3894"
"71047","3923"
"71048","3916"
"71050","3884"
"71051","3903"
"71052","3907"
"71054","3908"
"71056","3931"
"71057","3884"
"71058","3907"
"71059","17100804"
"71060","3916"
"71061","3934"
"71062","3894"
"71063","3894"
"71064","3931"
"71065","3884"
"71066","3886"
"71067","3887"
"71068","3887"
"71069","3882"
"71070","3902"
"71071","3916"
"71072","3902"
"71073","3903"
"71074","3883"
"71075","3923"
"71076","17100802"
"71077","3916"
"71078","3947"
"71079","3933"
"71080","3907"
"71081","17100802"
"71082","3911"
"71084","3883"
"71085","3893"
"71086","3911"
"71087","3887"
"71088","3925"
"71089","3907"
"71090","3883"
"71091","3885"
"71092","3935"
"71093","3937"
"71094","3888"
"71095","3913"
"71096","3894"
"71097","3935"
"71098","3894"
"71099","3882"
"71100","3886"
"71101","3937"
"71102","3904"
"71103","3922"
"71104","3908"
"71105","17100805"
"71106","3911"
"71107","3947"
"71108","3883"
"71109","3903"
"71110","3912"
"71111","3925"
"71112","3884"
"71113","3912"
"71115","3904"
"71116","3913"
"71117","3905"
"71118","17100802"
"71119","3903"
"71120","3912"
"71121","3937"
"71122","3924"
"71123","3916"
"71124","3902"
"71125","3884"
"71126","3882"
"71127","3944"
"71128","3911"
"71129","3892"
"71130","3887"
"71131","3908"
"71132","3946"
"71133","3913"
"71134","3884"
"71135","3886"
"71136","3925"
"71137","3884"
"71139","3944"
"71140","3893"
"71141","3913"
"71142","3894"
"71143","3933"
"71144","3893"
"71145","3887"
"71146","3884"
"71147","3887"
"71148","3912"
"71149","3924"
"71150","3883"
"71151","3893"
"71152","3926"
"71153","17100804"
"71154","15255"
"71155","3923"
"71156","3886"
"71157","3933"
"71158","3934"
"71159","3902"
"71160","3913"
"71161","3925"
"71162","3892"
"71163","3884"
"71164","3887"
"71165","3892"
"71166","3926"
"71167","3906"
"71168","3938"
"71169","3882"
"71170","3903"
"71171","3947"
"71172","3894"
"71173","3938"
"71174","3924"
"71175","3938"
"71176","3914"
"71177","3933"
"71178","3885"
"71179","3946"
"71181","3884"
"71182","15255"
"71183","3924"
"71184","3892"
"71185","3913"
"71186","3908"
"71187","3943"
"71188","3893"
"71189","3905"
"71190","3893"
"71191","3924"
"71192","3894"
"71193","3907"
"71194","15255"
"71195","3888"
"71196","3932"
"71198","3933"
"71199","3884"
"71200","3916"
"71201","3902"
"71202","3903"
"71203","3911"
"71204","15255"
"71205","3938"
"71206","3936"
"71207","3937"
"71208","3937"
"71209","3933"
"71210","3882"
"71212","3946"
"71213","3934"
"71214","3944"
"71215","3908"
"71216","3902"
"71217","3885"
"71218","3913"
"71219","3907"
"71220","3923"
"71221","3904"
"71222","3944"
"71223","3894"
"71224","3946"
"71225","3904"
"71226","3886"
"71227","3926"
"71228","3906"
"71229","3914"
"71230","3925"
"71231","3944"
"71232","3917"
"71233","3917"
"71234","3934"
"71235","3882"
"71236","3882"
"71237","3893"
"71238","3916"
"71239","3926"
"71240","3884"
"71241","3904"
"71242","3944"
"71243","3933"
"71244","3934"
"71245","3907"
"71246","3936"
"71247","3902"
"71248","3888"
"71249","3907"
"71250","3882"
"71251","3894"
"71252","3907"
"71253","3905"
"71254","3937"
"71255","3923"
"71256","3905"
"71257","3903"
"71258","3883"
"71259","3916"
"71261","3934"
"71262","3908"
"71263","3931"
"71264","3884"
"71266","3892"
"71267","3886"
"71268","3911"
"71269","3904"
"71270","17100805"
"71271","3916"
"71272","3887"
"71273","3923"
"71274","3907"
"71275","3916"
"71276","3911"
"71277","3902"
"71278","3943"
"71279","3944"
"71280","3926"
"71281","3925"
"71282","3922"
"71283","3907"
"71284","3888"
"71285","3946"
"71286","3944"
"71287","3884"
"71289","3885"
"71290","3884"
"71291","3916"
"71292","15255"
"71293","3935"
"71294","15255"
"71295","3938"
"71296","3902"
"71297","3894"
"71299","3882"
"71300","3933"
"71301","3923"
"71302","3902"
"71303","3931"
"71305","3886"
"71306","17100806"
"71307","3916"
"71308","3907"
"71309","17100804"
"71310","3943"
"71311","3932"
"71312","3906"
"71313","3892"
"71314","3937"
"71315","3908"
"71316","3885"
"71317","3926"
"71318","3935"
"71319","3936"
"71320","3944"
"71321","3947"
"71322","3893"
"71323","3911"
"71324","3902"
"71325","3914"
"71326","3937"
"71327","3912"
"71328","3907"
"71329","3908"
"71330","3925"
"71331","3917"
"71332","3934"
"71333","3905"
"71334","3925"
"71335","3913"
"71336","3905"
"71337","3916"
"71338","3888"
"71339","3911"
"71340","3925"
"71341","3908"
"71342","3917"
"71343","3924"
"71344","3887"
"71345","3886"
"71346","3946"
"71347","3924"
"71348","3923"
"71349","3892"
"71350","3882"
"71351","3937"
"71352","3938"
"71353","3888"
"71354","3917"
"71355","3908"
"71356","3946"
"71357","3937"
"71358","3911"
"71359","3888"
"71360","3882"
"71361","3911"
"71362","3883"
"71363","3944"
"71364","3937"
"71365","3935"
"71366","3934"
"71367","3931"
"71368","3892"
"71369","3903"
"71370","3925"
"71371","3882"
"71372","3883"
"71373","3934"
"71374","3904"
"71376","3892"
"71377","3888"
"71378","3903"
"71379","3932"
"71380","3932"
"71381","3887"
"71382","3914"
"71383","3886"
"71384","3907"
"71385","3883"
"71386","3936"
"71387","3884"
"71388","3925"
"71389","3923"
"71390","3922"
"71391","3947"
"71392","3902"
"71393","3916"
"71394","3911"
"71395","3946"
"71396","3937"
"71397","3884"
"71398","3905"
"71399","3916"
"71400","3944"
"71401","3935"
"71402","3907"
"71403","3904"
"71404","3904"
"71405","3906"
"71406","3916"
"71407","3894"
"71408","3912"
"71409","3924"
"71410","3936"
"71411","3894"
"71412","3943"
"71413","3922"
"71414","3892"
"71415","3916"
"71416","3886"
"71417","3887"
"71419","3938"
"71420","3905"
"71421","3913"
"71422","3902"
"71423","3908"
"71424","3893"
"71425","3947"
"71426","3902"
"71427","3887"
"71428","3912"
"71430","3904"
"71431","3924"
"71433","3911"
"71434","3916"
"71435","3943"
"71436","3943"
"71437","3913"
"71438","3893"
"71439","3917"
"71440","3894"
"71441","3885"
"71442","3947"
"71443","3908"
"71444","3907"
"71445","17100802"
"71446","3944"
"71447","3904"
"71448","3882"
"71449","3902"
"71450","3924"
"71451","3912"
"71452","3944"
"71453","3916"
"71454","3931"
"71455","3887"
"71456","3906"
"71457","3908"
"71458","3944"
"71459","15255"
"71460","3886"
"71461","3887"
"71462","3906"
"71463","3912"
"71464","3924"
"71465","3944"
"71466","3894"
"71468","3922"
"71469","3885"
"71470","3884"
"71471","3902"
"71472","3894"
"71473","3913"
"71474","3926"
"71475","17100802"
"71477","3944"
"71478","3925"
"71479","3922"
"71480","3924"
"71481","3883"
"71482","3922"
"71483","3913"
"71484","3931"
"71485","3902"
"71486","17100806"
"71487","3883"
"71488","3884"
"71489","3936"
"71490","3925"
"71491","3917"
"71493","3893"
"71494","3886"
"71495","3884"
"71496","3924"
"71497","17100805"
"71498","3887"
"71499","17100806"
"71500","3916"
"71501","3902"
"71502","15255"
"71503","3902"
"71504","3908"
"71505","3902"
"71506","3932"
"71507","3887"
"71508","3936"
"71509","3892"
"71510","3916"
"71512","3907"
"71513","3882"
"71514","3938"
"71515","3887"
"71516","3938"
"71517","3908"
"71518","3882"
"71519","3938"
"71520","3904"
"71521","3887"
"71522","3934"
"71523","3936"
"71524","3911"
"71525","3882"
"71526","3882"
"71527","3892"
"71528","3931"
"71529","3911"
"71530","3893"
"71531","3894"
"71532","3884"
"71533","3912"
"71534","3938"
"71535","3892"
"71537","3894"
"71538","3938"
"71539","3893"
"71540","17100804"
"71541","3937"
"71542","3925"
"71543","3888"
"71544","3906"
"71545","3885"
"71546","3885"
"71547","3885"
"71548","3905"
"71549","3888"
"71550","3888"
"71551","3894"
"71552","3925"
"71553","3913"
"71554","3916"
"71555","3907"
"71556","3882"
"71557","3914"
"71558","3933"
"71559","3913"
"71561","3913"
"71562","3911"
"71563","3944"
"71564","3911"
"71565","3925"
"71566","3908"
"71567","3882"
"71568","3936"
"71570","3908"
"71571","3911"
"71572","3907"
"71573","3917"
"71574","3882"
"71576","3888"
"71577","3906"
"71578","3908"
"71579","3902"
"71580","3931"
"71581","3916"
"71582","3884"
"71583","3882"
"71584","3886"
"71585","15255"
"71586","3911"
"71588","3917"
"71589","3923"
"71590","3917"
"71591","3886"
"72001","13473"
"72002","1316"
"72003","17200887"
"72004","1289"
"72005","1325"
"72006","1325"
"72007","1288"
"72008","18555"
"72009","1308"
"72010","1310"
"72011","1320"
"72012","1317"
"72013","1301"
"72015","1316"
"72016","1313"
"72017","1291"
"72018","1322"
"72019","1302"
"72020","1319"
"72021","1310"
"72022","1308"
"72023","1285"
"72024","13473"
"72025","1300"
"72026","1285"
"72027","1304"
"72028","1305"
"72029","1317"
"72031","1288"
"72032","1327"
"72034","1325"
"72035","1286"
"72036","1325"
"72037","1316"
"72038","1319"
"72039","1318"
"72040","1319"
"72041","1323"
"72042","5601"
"72043","1325"
"72044","1308"
"72045","1289"
"72046","1288"
"72047","1290"
"72048","1318"
"72049","1301"
"72050","1302"
"72051","1311"
"72052","1304"
"72053","1292"
"72054","1294"
"72056","1325"
"72057","1323"
"72058","1292"
"72059","1310"
"72060","1307"
"72061","1300"
"72062","1319"
"72064","1286"
"72065","13473"
"72066","1287"
"72067","1288"
"72068","1304"
"72070","1291"
"72071","1305"
"72072","1311"
"72073","1289"
"72074","1291"
"72075","1297"
"72076","1316"
"72077","1301"
"72078","1317"
"72079","1325"
"72080","1319"
"72083","1302"
"72084","1300"
"72085","1286"
"72086","1316"
"72087","1286"
"72088","1322"
"72089","1287"
"72090","1288"
"72091","1316"
"72093","1319"
"72094","5601"
"72095","17200885"
"72096","1289"
"72098","1301"
"72099","1285"
"72100","1308"
"72101","1285"
"72102","1318"
"72103","1306"
"72104","1322"
"72105","1323"
"72106","1313"
"72107","1291"
"72109","1296"
"72110","1300"
"72111","1287"
"72112","1322"
"72113","1289"
"72114","1319"
"72115","1305"
"72118","1327"
"72119","1287"
"72120","1317"
"72121","1320"
"72122","1288"
"72123","1308"
"72124","1290"
"72125","1286"
"72126","1291"
"72127","1297"
"72128","1286"
"72129","1294"
"72130","1289"
"72131","1297"
"72132","1319"
"72133","1297"
"72134","1305"
"72135","1311"
"72136","1302"
"72137","1316"
"72138","1320"
"72139","1325"
"72141","1325"
"72142","1325"
"72143","1306"
"72144","1323"
"72145","1296"
"72146","1297"
"72147","1285"
"72148","1318"
"72149","1291"
"72150","1285"
"72151","1313"
"72152","1317"
"72153","1305"
"72154","1300"
"72155","1290"
"72156","1323"
"72157","1287"
"72158","1327"
"72160","1309"
"72161","1304"
"72163","1308"
"72164","1325"
"72165","1288"
"72166","1291"
"72167","1313"
"72168","1291"
"72169","1297"
"72170","1316"
"72171","1316"
"72172","1288"
"72173","1305"
"72174","1322"
"72175","1307"
"72176","1307"
"72177","1310"
"72178","5601"
"72179","1308"
"72180","1316"
"72181","17200875"
"72181","17200876"
"72181","17200878"
"72182","1311"
"72183","1304"
"72184","1302"
"72185","1300"
"72186","1317"
"72187","1290"
"72188","1316"
"72189","1322"
"72190","1286"
"72191","1309"
"72192","1316"
"72193","1323"
"72194","1322"
"72195","1308"
"72196","1322"
"72197","1287"
"72198","13473"
"72199","1320"
"72200","18555"
"72201","1322"
"72202","1322"
"72204","1286"
"72205","1285"
"72208","1323"
"72209","1320"
"72210","1306"
"72211","1296"
"72212","1325"
"72213","18555"
"72214","1322"
"72215","1316"
"72216","1287"
"72217","1295"
"72218","1296"
"72219","1287"
"72220","1318"
"72221","1305"
"72222","1322"
"72223","1310"
"72224","1288"
"72225","1325"
"72226","1311"
"72227","1316"
"72228","1308"
"72229","1296"
"72230","1297"
"72231","1292"
"72232","1313"
"72233","1322"
"72234","1296"
"72235","1317"
"72236","1313"
"72237","1310"
"72238","1316"
"72239","1302"
"72241","1288"
"72243","1311"
"72244","1313"
"72245","1319"
"72246","1319"
"72247","1289"
"72248","1306"
"72249","1289"
"72250","1286"
"72251","1322"
"72252","1311"
"72253","1297"
"72254","1325"
"72255","1296"
"72256","1296"
"72257","1289"
"72259","1318"
